nMsg,Date,Time
9941,30-09-2013,21:31:07
9942,30-09-2013,21:31:07
9943,30-09-2013,21:31:07
9944,30-09-2013,21:31:07
9945,30-09-2013,21:31:08
9946,30-09-2013,21:31:08
9947,30-09-2013,21:31:08
9948,30-09-2013,21:31:09
9949,30-09-2013,21:31:09
9950,30-09-2013,21:31:09
9951,30-09-2013,21:31:10
9952,30-09-2013,21:31:10
9953,30-09-2013,21:31:10
9954,30-09-2013,21:31:10
9955,30-09-2013,21:31:10
9956,30-09-2013,21:31:11
9957,30-09-2013,21:31:11
9958,30-09-2013,21:31:11
9959,30-09-2013,21:31:11
9960,30-09-2013,21:31:11
9961,30-09-2013,21:31:12
9962,30-09-2013,21:31:12
9963,30-09-2013,21:31:13
9964,30-09-2013,21:31:18
9965,30-09-2013,21:31:21
9966,30-09-2013,21:31:22
9967,30-09-2013,21:31:22
9968,30-09-2013,21:31:23
9969,30-09-2013,21:31:23
9970,30-09-2013,21:31:23
9971,30-09-2013,21:31:23
9972,30-09-2013,21:31:24
9973,30-09-2013,21:31:24
9974,30-09-2013,21:31:24
9975,30-09-2013,21:31:24
9976,30-09-2013,21:31:24
9977,30-09-2013,21:31:25
9978,30-09-2013,21:31:25
9979,30-09-2013,21:31:25
9980,30-09-2013,21:31:26
9981,30-09-2013,21:31:26
9982,30-09-2013,21:31:26
9983,30-09-2013,21:31:26
9984,30-09-2013,21:31:26
9985,30-09-2013,21:31:26
9986,30-09-2013,21:31:27
9987,30-09-2013,21:31:27
9988,30-09-2013,21:31:27
9989,30-09-2013,21:31:27
9990,30-09-2013,21:31:27
9991,30-09-2013,21:31:28
9992,30-09-2013,21:31:28
9993,30-09-2013,21:31:32
9994,30-09-2013,21:31:37
9995,30-09-2013,21:31:38
9996,30-09-2013,21:31:39
9997,30-09-2013,21:31:39
9998,30-09-2013,21:31:39
9999,30-09-2013,21:31:39
10000,30-09-2013,21:31:39
10001,30-09-2013,21:31:39
10002,30-09-2013,21:31:40
10003,30-09-2013,21:31:40
10004,30-09-2013,21:31:40
10005,30-09-2013,21:31:40
10006,30-09-2013,21:31:41
10007,30-09-2013,21:31:41
10008,30-09-2013,21:31:41
10009,30-09-2013,21:31:42
10010,30-09-2013,21:31:42
10011,30-09-2013,21:31:42
10012,30-09-2013,21:31:42
10013,30-09-2013,21:31:42
10014,30-09-2013,21:31:43
10015,30-09-2013,21:31:43
10016,30-09-2013,21:31:43
10017,30-09-2013,21:31:43
10018,30-09-2013,21:31:47
10019,30-09-2013,21:31:52
10020,30-09-2013,21:31:53
10021,30-09-2013,21:31:53
10022,30-09-2013,21:31:54
10023,30-09-2013,21:31:55
10024,30-09-2013,21:31:55
10025,30-09-2013,21:31:55
10026,30-09-2013,21:31:55
10027,30-09-2013,21:31:55
10028,30-09-2013,21:31:55
10029,30-09-2013,21:31:56
10030,30-09-2013,21:31:56
10031,30-09-2013,21:31:56
10032,30-09-2013,21:31:56
10033,30-09-2013,21:31:57
10034,30-09-2013,21:31:57
10035,30-09-2013,21:31:57
10036,30-09-2013,21:31:57
10037,30-09-2013,21:31:58
10038,30-09-2013,21:31:58
10039,30-09-2013,21:31:58
10040,30-09-2013,21:31:58
10041,30-09-2013,21:31:59
10042,30-09-2013,21:31:59
10043,30-09-2013,21:31:59
10044,30-09-2013,21:32:00
10045,30-09-2013,21:32:00
10046,30-09-2013,21:32:00
10047,30-09-2013,21:32:00
10048,30-09-2013,21:32:00
10049,30-09-2013,21:32:01
10050,30-09-2013,21:32:04
10051,30-09-2013,21:32:09
10052,30-09-2013,21:32:10
10053,30-09-2013,21:32:10
10054,30-09-2013,21:32:11
10055,30-09-2013,21:32:11
10056,30-09-2013,21:32:11
10057,30-09-2013,21:32:12
10058,30-09-2013,21:32:12
10059,30-09-2013,21:32:12
10060,30-09-2013,21:32:12
10061,30-09-2013,21:32:13
10062,30-09-2013,21:32:14
10063,30-09-2013,21:32:14
10064,30-09-2013,21:32:14
10065,30-09-2013,21:32:15
10066,30-09-2013,21:32:15
10067,30-09-2013,21:32:15
10068,30-09-2013,21:32:15
10069,30-09-2013,21:32:16
10070,30-09-2013,21:32:16
10071,30-09-2013,21:32:16
10072,30-09-2013,21:32:16
10073,30-09-2013,21:32:16
10074,30-09-2013,21:32:17
10075,30-09-2013,21:32:17
10076,30-09-2013,21:32:17
10077,30-09-2013,21:32:21
10078,30-09-2013,21:32:26
10079,30-09-2013,21:32:26
10080,30-09-2013,21:32:27
10081,30-09-2013,21:32:27
10082,30-09-2013,21:32:28
10083,30-09-2013,21:32:28
10084,30-09-2013,21:32:28
10085,30-09-2013,21:32:28
10086,30-09-2013,21:32:29
10087,30-09-2013,21:32:29
10088,30-09-2013,21:32:29
10089,30-09-2013,21:32:29
10090,30-09-2013,21:32:29
10091,30-09-2013,21:32:29
10092,30-09-2013,21:32:30
10093,30-09-2013,21:32:30
10094,30-09-2013,21:32:30
10095,30-09-2013,21:32:30
10096,30-09-2013,21:32:31
10097,30-09-2013,21:32:31
10098,30-09-2013,21:32:31
10099,30-09-2013,21:32:31
10100,30-09-2013,21:32:32
10101,30-09-2013,21:32:32
10102,30-09-2013,21:32:32
10103,30-09-2013,21:32:32
10104,30-09-2013,21:32:32
10105,30-09-2013,21:32:32
10106,30-09-2013,21:32:33
10107,30-09-2013,21:32:33
10108,30-09-2013,21:32:33
10109,30-09-2013,21:32:33
10110,30-09-2013,21:32:34
10111,30-09-2013,21:32:34
10112,30-09-2013,21:32:34
10113,30-09-2013,21:32:35
10114,30-09-2013,21:32:40
10115,30-09-2013,21:32:43
10116,30-09-2013,21:32:44
10117,30-09-2013,21:32:44
10118,30-09-2013,21:32:45
10119,30-09-2013,21:32:45
10120,30-09-2013,21:32:45
10121,30-09-2013,21:32:45
10122,30-09-2013,21:32:46
10123,30-09-2013,21:32:46
10124,30-09-2013,21:32:46
10125,30-09-2013,21:32:46
10126,30-09-2013,21:32:47
10127,30-09-2013,21:32:47
10128,30-09-2013,21:32:47
10129,30-09-2013,21:32:48
10130,30-09-2013,21:32:48
10131,30-09-2013,21:32:48
10132,30-09-2013,21:32:49
10133,30-09-2013,21:32:49
10134,30-09-2013,21:32:50
10135,30-09-2013,21:32:50
10136,30-09-2013,21:32:50
10137,30-09-2013,21:32:50
10138,30-09-2013,21:32:51
10139,30-09-2013,21:32:51
10140,30-09-2013,21:32:51
10141,30-09-2013,21:32:51
10142,30-09-2013,21:32:51
10143,30-09-2013,21:32:51
10144,30-09-2013,21:32:52
10145,30-09-2013,21:32:52
10146,30-09-2013,21:32:52
10147,30-09-2013,21:32:54
10148,30-09-2013,21:32:58
10149,30-09-2013,21:33:01
10150,30-09-2013,21:33:02
10151,30-09-2013,21:33:02
10152,30-09-2013,21:33:03
10153,30-09-2013,21:33:03
10154,30-09-2013,21:33:03
10155,30-09-2013,21:33:03
10156,30-09-2013,21:33:03
10157,30-09-2013,21:33:04
10158,30-09-2013,21:33:04
10159,30-09-2013,21:33:04
10160,30-09-2013,21:33:05
10161,30-09-2013,21:33:05
10162,30-09-2013,21:33:05
10163,30-09-2013,21:33:05
10164,30-09-2013,21:33:05
10165,30-09-2013,21:33:06
10166,30-09-2013,21:33:06
10167,30-09-2013,21:33:06
10168,30-09-2013,21:33:07
10169,30-09-2013,21:33:07
10170,30-09-2013,21:33:07
10171,30-09-2013,21:33:08
10172,30-09-2013,21:33:08
10173,30-09-2013,21:33:08
10174,30-09-2013,21:33:08
10175,30-09-2013,21:33:08
10176,30-09-2013,21:33:09
10177,30-09-2013,21:33:09
10178,30-09-2013,21:33:10
10179,30-09-2013,21:33:15
10180,30-09-2013,21:33:18
10181,30-09-2013,21:33:19
10182,30-09-2013,21:33:19
10183,30-09-2013,21:33:20
10184,30-09-2013,21:33:20
10185,30-09-2013,21:33:20
10186,30-09-2013,21:33:20
10187,30-09-2013,21:33:20
10188,30-09-2013,21:33:20
10189,30-09-2013,21:33:21
10190,30-09-2013,21:33:21
10191,30-09-2013,21:33:21
10192,30-09-2013,21:33:21
10193,30-09-2013,21:33:23
10194,30-09-2013,21:33:24
10195,30-09-2013,21:33:24
10196,30-09-2013,21:33:25
10197,30-09-2013,21:33:25
10198,30-09-2013,21:33:25
10199,30-09-2013,21:33:25
10200,30-09-2013,21:33:26
10201,30-09-2013,21:33:26
10202,30-09-2013,21:33:26
10203,30-09-2013,21:33:26
10204,30-09-2013,21:33:26
10205,30-09-2013,21:33:27
10206,30-09-2013,21:33:27
10207,30-09-2013,21:33:31
10208,30-09-2013,21:33:36
10209,30-09-2013,21:33:36
10210,30-09-2013,21:33:37
10211,30-09-2013,21:33:37
10212,30-09-2013,21:33:38
10213,30-09-2013,21:33:38
10214,30-09-2013,21:33:38
10215,30-09-2013,21:33:38
10216,30-09-2013,21:33:38
10217,30-09-2013,21:33:39
10218,30-09-2013,21:33:39
10219,30-09-2013,21:33:39
10220,30-09-2013,21:33:39
10221,30-09-2013,21:33:40
10222,30-09-2013,21:33:40
10223,30-09-2013,21:33:40
10224,30-09-2013,21:33:40
10225,30-09-2013,21:33:40
10226,30-09-2013,21:33:41
10227,30-09-2013,21:33:41
10228,30-09-2013,21:33:41
10229,30-09-2013,21:33:41
10230,30-09-2013,21:33:41
10231,30-09-2013,21:33:42
10232,30-09-2013,21:33:42
10233,30-09-2013,21:33:42
10234,30-09-2013,21:33:42
10235,30-09-2013,21:33:42
10236,30-09-2013,21:33:43
10237,30-09-2013,21:33:43
10238,30-09-2013,21:33:43
10239,30-09-2013,21:33:43
10240,30-09-2013,21:33:43
10241,30-09-2013,21:33:44
10242,30-09-2013,21:33:44
10243,30-09-2013,21:33:44
10244,30-09-2013,21:33:45
10245,30-09-2013,21:33:45
10246,30-09-2013,21:33:46
10247,30-09-2013,21:33:49
10248,30-09-2013,21:33:54
10249,30-09-2013,21:33:55
10250,30-09-2013,21:33:55
10251,30-09-2013,21:33:56
10252,30-09-2013,21:33:56
10253,30-09-2013,21:33:56
10254,30-09-2013,21:33:56
10255,30-09-2013,21:33:58
10256,30-09-2013,21:33:59
10257,30-09-2013,21:33:59
10258,30-09-2013,21:33:59
10259,30-09-2013,21:33:59
10260,30-09-2013,21:33:59
10261,30-09-2013,21:34:00
10262,30-09-2013,21:34:00
10263,30-09-2013,21:34:00
10264,30-09-2013,21:34:01
10265,30-09-2013,21:34:01
10266,30-09-2013,21:34:02
10267,30-09-2013,21:34:05
10268,30-09-2013,21:34:10
10269,30-09-2013,21:34:10
10270,30-09-2013,21:34:11
10271,30-09-2013,21:34:12
10272,30-09-2013,21:34:12
10273,30-09-2013,21:34:12
10274,30-09-2013,21:34:12
10275,30-09-2013,21:34:12
10276,30-09-2013,21:34:13
10277,30-09-2013,21:34:13
10278,30-09-2013,21:34:13
10279,30-09-2013,21:34:13
10280,30-09-2013,21:34:14
10281,30-09-2013,21:34:14
10282,30-09-2013,21:34:14
10283,30-09-2013,21:34:14
10284,30-09-2013,21:34:15
10285,30-09-2013,21:34:15
10286,30-09-2013,21:34:15
10287,30-09-2013,21:34:15
10288,30-09-2013,21:34:16
10289,30-09-2013,21:34:16
10290,30-09-2013,21:34:16
10291,30-09-2013,21:34:16
10292,30-09-2013,21:34:16
10293,30-09-2013,21:34:17
10294,30-09-2013,21:34:20
10295,30-09-2013,21:34:26
10296,30-09-2013,21:34:26
10297,30-09-2013,21:34:27
10298,30-09-2013,21:34:27
10299,30-09-2013,21:34:27
10300,30-09-2013,21:34:28
10301,30-09-2013,21:34:28
10302,30-09-2013,21:34:28
10303,30-09-2013,21:34:28
10304,30-09-2013,21:34:28
10305,30-09-2013,21:34:29
10306,30-09-2013,21:34:29
10307,30-09-2013,21:34:29
10308,30-09-2013,21:34:29
10309,30-09-2013,21:34:30
10310,30-09-2013,21:34:30
10311,30-09-2013,21:34:31
10312,30-09-2013,21:34:31
10313,30-09-2013,21:34:31
10314,30-09-2013,21:34:31
10315,30-09-2013,21:34:32
10316,30-09-2013,21:34:32
10317,30-09-2013,21:34:32
10318,30-09-2013,21:34:32
10319,30-09-2013,21:34:32
10320,30-09-2013,21:34:33
10321,30-09-2013,21:34:33
10322,30-09-2013,21:34:33
10323,30-09-2013,21:34:34
10324,30-09-2013,21:34:35
10325,30-09-2013,21:34:38
10326,30-09-2013,21:34:43
10327,30-09-2013,21:34:44
10328,30-09-2013,21:34:44
10329,30-09-2013,21:34:45
10330,30-09-2013,21:34:45
10331,30-09-2013,21:34:45
10332,30-09-2013,21:34:45
10333,30-09-2013,21:34:45
10334,30-09-2013,21:34:45
10335,30-09-2013,21:34:46
10336,30-09-2013,21:34:46
10337,30-09-2013,21:34:46
10338,30-09-2013,21:34:46
10339,30-09-2013,21:34:47
10340,30-09-2013,21:34:47
10341,30-09-2013,21:34:47
10342,30-09-2013,21:34:47
10343,30-09-2013,21:34:48
10344,30-09-2013,21:34:48
10345,30-09-2013,21:34:48
10346,30-09-2013,21:34:48
10347,30-09-2013,21:34:48
10348,30-09-2013,21:34:49
10349,30-09-2013,21:34:49
10350,30-09-2013,21:34:52
10351,30-09-2013,21:34:58
10352,30-09-2013,21:34:58
10353,30-09-2013,21:34:59
10354,30-09-2013,21:34:59
10355,30-09-2013,21:34:59
10356,30-09-2013,21:35:00
10357,30-09-2013,21:35:00
10358,30-09-2013,21:35:00
10359,30-09-2013,21:35:00
10360,30-09-2013,21:35:00
10361,30-09-2013,21:35:01
10362,30-09-2013,21:35:01
10363,30-09-2013,21:35:01
10364,30-09-2013,21:35:02
10365,30-09-2013,21:35:02
10366,30-09-2013,21:35:02
10367,30-09-2013,21:35:03
10368,30-09-2013,21:35:03
10369,30-09-2013,21:35:03
10370,30-09-2013,21:35:04
10371,30-09-2013,21:35:04
10372,30-09-2013,21:35:05
10373,30-09-2013,21:35:05
10374,30-09-2013,21:35:07
10375,30-09-2013,21:35:11
10376,30-09-2013,21:35:14
10377,30-09-2013,21:35:14
10378,30-09-2013,21:35:15
10379,30-09-2013,21:35:15
10380,30-09-2013,21:35:16
10381,30-09-2013,21:35:16
10382,30-09-2013,21:35:16
10383,30-09-2013,21:35:16
10384,30-09-2013,21:35:16
10385,30-09-2013,21:35:17
10386,30-09-2013,21:35:17
10387,30-09-2013,21:35:17
10388,30-09-2013,21:35:18
10389,30-09-2013,21:35:18
10390,30-09-2013,21:35:18
10391,30-09-2013,21:35:18
10392,30-09-2013,21:35:18
10393,30-09-2013,21:35:19
10394,30-09-2013,21:35:19
10395,30-09-2013,21:35:19
10396,30-09-2013,21:35:19
10397,30-09-2013,21:35:20
10398,30-09-2013,21:35:20
10399,30-09-2013,21:35:20
10400,30-09-2013,21:35:24
10401,30-09-2013,21:35:29
10402,30-09-2013,21:35:30
10403,30-09-2013,21:35:30
10404,30-09-2013,21:35:31
10405,30-09-2013,21:35:31
10406,30-09-2013,21:35:31
10407,30-09-2013,21:35:31
10408,30-09-2013,21:35:31
10409,30-09-2013,21:35:32
10410,30-09-2013,21:35:32
10411,30-09-2013,21:35:32
10412,30-09-2013,21:35:33
10413,30-09-2013,21:35:33
10414,30-09-2013,21:35:33
10415,30-09-2013,21:35:33
10416,30-09-2013,21:35:33
10417,30-09-2013,21:35:34
10418,30-09-2013,21:35:34
10419,30-09-2013,21:35:34
10420,30-09-2013,21:35:34
10421,30-09-2013,21:35:35
10422,30-09-2013,21:35:35
10423,30-09-2013,21:35:35
10424,30-09-2013,21:35:35
10425,30-09-2013,21:35:35
10426,30-09-2013,21:35:36
10427,30-09-2013,21:35:36
10428,30-09-2013,21:35:36
10429,30-09-2013,21:35:37
10430,30-09-2013,21:35:40
10431,30-09-2013,21:35:45
10432,30-09-2013,21:35:46
10433,30-09-2013,21:35:46
10434,30-09-2013,21:35:47
10435,30-09-2013,21:35:47
10436,30-09-2013,21:35:47
10437,30-09-2013,21:35:49
10438,30-09-2013,21:35:49
10439,30-09-2013,21:35:49
10440,30-09-2013,21:35:49
10441,30-09-2013,21:35:50
10442,30-09-2013,21:35:50
10443,30-09-2013,21:35:50
10444,30-09-2013,21:35:50
10445,30-09-2013,21:35:50
10446,30-09-2013,21:35:51
10447,30-09-2013,21:35:51
10448,30-09-2013,21:35:51
10449,30-09-2013,21:35:51
10450,30-09-2013,21:35:52
10451,30-09-2013,21:35:52
10452,30-09-2013,21:35:52
10453,30-09-2013,21:35:52
10454,30-09-2013,21:35:52
10455,30-09-2013,21:35:53
10456,30-09-2013,21:35:57
10457,30-09-2013,21:36:02
10458,30-09-2013,21:36:03
10459,30-09-2013,21:36:03
10460,30-09-2013,21:36:04
10461,30-09-2013,21:36:04
10462,30-09-2013,21:36:05
10463,30-09-2013,21:36:05
10464,30-09-2013,21:36:05
10465,30-09-2013,21:36:05
10466,30-09-2013,21:36:05
10467,30-09-2013,21:36:06
10468,30-09-2013,21:36:06
10469,30-09-2013,21:36:06
10470,30-09-2013,21:36:07
10471,30-09-2013,21:36:07
10472,30-09-2013,21:36:07
10473,30-09-2013,21:36:07
10474,30-09-2013,21:36:07
10475,30-09-2013,21:36:08
10476,30-09-2013,21:36:08
10477,30-09-2013,21:36:08
10478,30-09-2013,21:36:08
10479,30-09-2013,21:36:09
10480,30-09-2013,21:36:09
10481,30-09-2013,21:36:09
10482,30-09-2013,21:36:09
10483,30-09-2013,21:36:12
10484,30-09-2013,21:36:17
10485,30-09-2013,21:36:18
10486,30-09-2013,21:36:19
10487,30-09-2013,21:36:19
10488,30-09-2013,21:36:20
10489,30-09-2013,21:36:20
10490,30-09-2013,21:36:20
10491,30-09-2013,21:36:20
10492,30-09-2013,21:36:21
10493,30-09-2013,21:36:21
10494,30-09-2013,21:36:21
10495,30-09-2013,21:36:21
10496,30-09-2013,21:36:21
10497,30-09-2013,21:36:22
10498,30-09-2013,21:36:22
10499,30-09-2013,21:36:23
10500,30-09-2013,21:36:23
10501,30-09-2013,21:36:23
10502,30-09-2013,21:36:23
10503,30-09-2013,21:36:24
10504,30-09-2013,21:36:24
10505,30-09-2013,21:36:24
10506,30-09-2013,21:36:24
10507,30-09-2013,21:36:24
10508,30-09-2013,21:36:24
10509,30-09-2013,21:36:25
10510,30-09-2013,21:36:25
10511,30-09-2013,21:36:25
10512,30-09-2013,21:36:26
10513,30-09-2013,21:36:26
10514,30-09-2013,21:36:26
10515,30-09-2013,21:36:26
10516,30-09-2013,21:36:27
10517,30-09-2013,21:36:27
10518,30-09-2013,21:36:29
10519,30-09-2013,21:36:34
10520,30-09-2013,21:36:36
10521,30-09-2013,21:36:37
10522,30-09-2013,21:36:37
10523,30-09-2013,21:36:38
10524,30-09-2013,21:36:38
10525,30-09-2013,21:36:38
10526,30-09-2013,21:36:38
10527,30-09-2013,21:36:38
10528,30-09-2013,21:36:39
10529,30-09-2013,21:36:39
10530,30-09-2013,21:36:39
10531,30-09-2013,21:36:39
10532,30-09-2013,21:36:39
10533,30-09-2013,21:36:40
10534,30-09-2013,21:36:41
10535,30-09-2013,21:36:41
10536,30-09-2013,21:36:41
10537,30-09-2013,21:36:41
10538,30-09-2013,21:36:42
10539,30-09-2013,21:36:42
10540,30-09-2013,21:36:42
10541,30-09-2013,21:36:42
10542,30-09-2013,21:36:42
10543,30-09-2013,21:36:43
10544,30-09-2013,21:36:43
10545,30-09-2013,21:36:43
10546,30-09-2013,21:36:46
10547,30-09-2013,21:36:51
10548,30-09-2013,21:36:53
10549,30-09-2013,21:36:53
10550,30-09-2013,21:36:53
10551,30-09-2013,21:36:54
10552,30-09-2013,21:36:54
10553,30-09-2013,21:36:54
10554,30-09-2013,21:36:54
10555,30-09-2013,21:36:55
10556,30-09-2013,21:36:55
10557,30-09-2013,21:36:55
10558,30-09-2013,21:36:56
10559,30-09-2013,21:36:56
10560,30-09-2013,21:36:56
10561,30-09-2013,21:36:56
10562,30-09-2013,21:36:57
10563,30-09-2013,21:36:57
10564,30-09-2013,21:36:57
10565,30-09-2013,21:36:57
10566,30-09-2013,21:36:57
10567,30-09-2013,21:36:58
10568,30-09-2013,21:36:58
10569,30-09-2013,21:36:58
10570,30-09-2013,21:36:58
10571,30-09-2013,21:36:58
10572,30-09-2013,21:36:58
10573,30-09-2013,21:36:59
10574,30-09-2013,21:36:59
10575,30-09-2013,21:36:59
10576,30-09-2013,21:36:59
10577,30-09-2013,21:37:00
10578,30-09-2013,21:37:00
10579,30-09-2013,21:37:00
10580,30-09-2013,21:37:00
10581,30-09-2013,21:37:00
10582,30-09-2013,21:37:01
10583,30-09-2013,21:37:01
10584,30-09-2013,21:37:05
10585,30-09-2013,21:37:10
10586,30-09-2013,21:37:10
10587,30-09-2013,21:37:11
10588,30-09-2013,21:37:11
10589,30-09-2013,21:37:11
10590,30-09-2013,21:37:12
10591,30-09-2013,21:37:12
10592,30-09-2013,21:37:12
10593,30-09-2013,21:37:12
10594,30-09-2013,21:37:13
10595,30-09-2013,21:37:13
10596,30-09-2013,21:37:13
10597,30-09-2013,21:37:13
10598,30-09-2013,21:37:14
10599,30-09-2013,21:37:14
10600,30-09-2013,21:37:14
10601,30-09-2013,21:37:14
10602,30-09-2013,21:37:14
10603,30-09-2013,21:37:15
10604,30-09-2013,21:37:15
10605,30-09-2013,21:37:15
10606,30-09-2013,21:37:15
10607,30-09-2013,21:37:16
10608,30-09-2013,21:37:16
10609,30-09-2013,21:37:16
10610,30-09-2013,21:37:16
10611,30-09-2013,21:37:17
10612,30-09-2013,21:37:17
10613,30-09-2013,21:37:17
10614,30-09-2013,21:37:17
10615,30-09-2013,21:37:18
10616,30-09-2013,21:37:18
10617,30-09-2013,21:37:18
10618,30-09-2013,21:37:18
10619,30-09-2013,21:37:20
10620,30-09-2013,21:37:22
10621,30-09-2013,21:37:27
10622,30-09-2013,21:37:27
10623,30-09-2013,21:37:28
10624,30-09-2013,21:37:28
10625,30-09-2013,21:37:30
10626,30-09-2013,21:37:30
10627,30-09-2013,21:37:30
10628,30-09-2013,21:37:30
10629,30-09-2013,21:37:31
10630,30-09-2013,21:37:31
10631,30-09-2013,21:37:31
10632,30-09-2013,21:37:32
10633,30-09-2013,21:37:32
10634,30-09-2013,21:37:32
10635,30-09-2013,21:37:32
10636,30-09-2013,21:37:32
10637,30-09-2013,21:37:33
10638,30-09-2013,21:37:33
10639,30-09-2013,21:37:33
10640,30-09-2013,21:37:33
10641,30-09-2013,21:37:33
10642,30-09-2013,21:37:34
10643,30-09-2013,21:37:34
10644,30-09-2013,21:37:34
10645,30-09-2013,21:37:34
10646,30-09-2013,21:37:35
10647,30-09-2013,21:37:35
10648,30-09-2013,21:37:35
10649,30-09-2013,21:37:35
10650,30-09-2013,21:37:36
10651,30-09-2013,21:37:39
10652,30-09-2013,21:37:44
10653,30-09-2013,21:37:45
10654,30-09-2013,21:37:45
10655,30-09-2013,21:37:46
10656,30-09-2013,21:37:46
10657,30-09-2013,21:37:46
10658,30-09-2013,21:37:46
10659,30-09-2013,21:37:47
10660,30-09-2013,21:37:47
10661,30-09-2013,21:37:47
10662,30-09-2013,21:37:47
10663,30-09-2013,21:37:47
10664,30-09-2013,21:37:48
10665,30-09-2013,21:37:48
10666,30-09-2013,21:37:48
10667,30-09-2013,21:37:48
10668,30-09-2013,21:37:49
10669,30-09-2013,21:37:49
10670,30-09-2013,21:37:50
10671,30-09-2013,21:37:50
10672,30-09-2013,21:37:50
10673,30-09-2013,21:37:50
10674,30-09-2013,21:37:50
10675,30-09-2013,21:37:50
10676,30-09-2013,21:37:51
10677,30-09-2013,21:37:51
10678,30-09-2013,21:37:51
10679,30-09-2013,21:37:51
10680,30-09-2013,21:37:51
10681,30-09-2013,21:37:52
10682,30-09-2013,21:37:52
10683,30-09-2013,21:37:52
10684,30-09-2013,21:37:52
10685,30-09-2013,21:37:52
10686,30-09-2013,21:37:53
10687,30-09-2013,21:37:56
10688,30-09-2013,21:38:02
10689,30-09-2013,21:38:03
10690,30-09-2013,21:38:03
10691,30-09-2013,21:38:04
10692,30-09-2013,21:38:04
10693,30-09-2013,21:38:04
10694,30-09-2013,21:38:04
10695,30-09-2013,21:38:04
10696,30-09-2013,21:38:04
10697,30-09-2013,21:38:05
10698,30-09-2013,21:38:05
10699,30-09-2013,21:38:05
10700,30-09-2013,21:38:05
10701,30-09-2013,21:38:06
10702,30-09-2013,21:38:06
10703,30-09-2013,21:38:07
10704,30-09-2013,21:38:07
10705,30-09-2013,21:38:07
10706,30-09-2013,21:38:07
10707,30-09-2013,21:38:07
10708,30-09-2013,21:38:07
10709,30-09-2013,21:38:08
10710,30-09-2013,21:38:08
10711,30-09-2013,21:38:08
10712,30-09-2013,21:38:08
10713,30-09-2013,21:38:09
10714,30-09-2013,21:38:09
10715,30-09-2013,21:38:09
10716,30-09-2013,21:38:09
10717,30-09-2013,21:38:09
10718,30-09-2013,21:38:13
10719,30-09-2013,21:38:18
10720,30-09-2013,21:38:19
10721,30-09-2013,21:38:19
10722,30-09-2013,21:38:20
10723,30-09-2013,21:38:20
10724,30-09-2013,21:38:20
10725,30-09-2013,21:38:20
10726,30-09-2013,21:38:21
10727,30-09-2013,21:38:21
10728,30-09-2013,21:38:21
10729,30-09-2013,21:38:21
10730,30-09-2013,21:38:22
10731,30-09-2013,21:38:22
10732,30-09-2013,21:38:22
10733,30-09-2013,21:38:22
10734,30-09-2013,21:38:23
10735,30-09-2013,21:38:23
10736,30-09-2013,21:38:23
10737,30-09-2013,21:38:23
10738,30-09-2013,21:38:23
10739,30-09-2013,21:38:24
10740,30-09-2013,21:38:24
10741,30-09-2013,21:38:24
10742,30-09-2013,21:38:24
10743,30-09-2013,21:38:25
10744,30-09-2013,21:38:25
10745,30-09-2013,21:38:25
10746,30-09-2013,21:38:25
10747,30-09-2013,21:38:25
10748,30-09-2013,21:38:26
10749,30-09-2013,21:38:31
10750,30-09-2013,21:38:35
10751,30-09-2013,21:38:35
10752,30-09-2013,21:38:36
10753,30-09-2013,21:38:36
10754,30-09-2013,21:38:37
10755,30-09-2013,21:38:37
10756,30-09-2013,21:38:37
10757,30-09-2013,21:38:38
10758,30-09-2013,21:38:38
10759,30-09-2013,21:38:38
10760,30-09-2013,21:38:38
10761,30-09-2013,21:38:38
10762,30-09-2013,21:38:39
10763,30-09-2013,21:38:39
10764,30-09-2013,21:38:39
10765,30-09-2013,21:38:39
10766,30-09-2013,21:38:39
10767,30-09-2013,21:38:40
10768,30-09-2013,21:38:40
10769,30-09-2013,21:38:40
10770,30-09-2013,21:38:40
10771,30-09-2013,21:38:40
10772,30-09-2013,21:38:41
10773,30-09-2013,21:38:41
10774,30-09-2013,21:38:41
10775,30-09-2013,21:38:43
10776,30-09-2013,21:38:47
10777,30-09-2013,21:38:51
10778,30-09-2013,21:38:51
10779,30-09-2013,21:38:52
10780,30-09-2013,21:38:52
10781,30-09-2013,21:38:52
10782,30-09-2013,21:38:53
10783,30-09-2013,21:38:53
10784,30-09-2013,21:38:53
10785,30-09-2013,21:38:56
10786,30-09-2013,21:38:59
10787,30-09-2013,21:39:02
10788,30-09-2013,21:39:06
10789,30-09-2013,21:39:07
10790,30-09-2013,21:39:07
10791,30-09-2013,21:39:08
10792,30-09-2013,21:39:08
10793,30-09-2013,21:39:08
10794,30-09-2013,21:39:09
10795,30-09-2013,21:39:09
10796,30-09-2013,21:39:09
10797,30-09-2013,21:39:09
10798,30-09-2013,21:39:10
10799,30-09-2013,21:39:10
10800,30-09-2013,21:39:11
10801,30-09-2013,21:39:11
10802,30-09-2013,21:39:11
10803,30-09-2013,21:39:11
10804,30-09-2013,21:39:11
10805,30-09-2013,21:39:12
10806,30-09-2013,21:39:12
10807,30-09-2013,21:39:12
10808,30-09-2013,21:39:12
10809,30-09-2013,21:39:13
10810,30-09-2013,21:39:13
10811,30-09-2013,21:39:13
10812,30-09-2013,21:39:14
10813,30-09-2013,21:39:14
10814,30-09-2013,21:39:14
